,Type,HBA,X HBA,Mw HBA,HBD,X HBD,Mw HBD,T (K),Viscosity
1309,5,CC1CCC(C(C1)O)C(C)C,0.8,156.27,CCCCCCCCCCCCCC(=O)O,0.2,228.37,348.15,3.53
1310,5,CC1CCC(C(C1)O)C(C)C,0.8,156.27,CCCCCCCCCCCCCC(=O)O,0.2,228.37,353.15,3.04
1311,5,CC1CCC(C(C1)O)C(C)C,0.8,156.27,CCCCCCCCCCCCCC(=O)O,0.2,228.37,363.15,2.32
1312,5,CC1CCC(C(C1)O)C(C)C,0.8,156.27,CCCCCCCCCCCCCC(=O)O,0.2,228.37,368.15,2.05
1313,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,313.15,13.75
1314,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,318.15,10.42
1315,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,328.15,6.43
1316,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,333.15,5.2
1317,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,343.15,3.58
1318,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,348.15,3.03
1319,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,358.15,2.25
1320,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,363.15,1.97
1321,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,373.15,1.54
1322,5,CC1CCC(C(C1)O)C(C)C,0.67,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.33,150.22,278.15,133.22
1323,5,CC1CCC(C(C1)O)C(C)C,0.67,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.33,150.22,288.15,62.96
1324,5,CC1CCC(C(C1)O)C(C)C,0.67,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.33,150.22,293.15,45.88
1325,5,CC1CCC(C(C1)O)C(C)C,0.67,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.33,150.22,303.15,26.19
1326,5,CC1CCC(C(C1)O)C(C)C,0.67,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.33,150.22,308.15,18.68
1327,5,CC1CCC(C(C1)O)C(C)C,0.95,156.27,CC1=CCC(CC1O)C(C)(C)O,0.05,170.25,333.15,6.72
1328,5,CC1CCC(C(C1)O)C(C)C,0.95,156.27,CC1=CCC(CC1O)C(C)(C)O,0.05,170.25,338.15,5.25
1329,5,CC1CCC(C(C1)O)C(C)C,0.95,156.27,CC1=CCC(CC1O)C(C)(C)O,0.05,170.25,343.15,4.21
1330,5,CC1CCC(C(C1)O)C(C)C,0.95,156.27,CC1=CCC(CC1O)C(C)(C)O,0.05,170.25,353.15,2.84
1331,5,CC1CCC(C(C1)O)C(C)C,0.95,156.27,CC1=CCC(CC1O)C(C)(C)O,0.05,170.25,358.15,2.39
1332,5,CC1CCC(C(C1)O)C(C)C,0.95,156.27,CC1=CCC(CC1O)C(C)(C)O,0.05,170.25,368.15,1.75
1333,5,CC1CCC(C(C1)O)C(C)C,0.95,156.27,CC1=CCC(CC1O)C(C)(C)O,0.05,170.25,373.15,1.53
1334,5,C1CC(NC1)C(=O)O,0.5,115.13,CC(C(=O)O)O,0.5,90.08,328.15,675.1
1335,5,C1CC(NC1)C(=O)O,0.5,115.13,CC(C(=O)O)O,0.5,90.08,333.15,472.4
1336,5,C1CC(NC1)C(=O)O,0.5,115.13,CC(C(=O)O)O,0.5,90.08,343.15,246.1
1337,5,C1CC(NC1)C(=O)O,0.333,115.13,CC(=O)CCC(=O)O,0.667,116.12,303.15,955.0
1338,5,C1CC(NC1)C(=O)O,0.333,115.13,CC(=O)CCC(=O)O,0.667,116.12,313.15,432.5
1339,5,C1CC(NC1)C(=O)O,0.333,115.13,CC(=O)CCC(=O)O,0.667,116.12,318.15,301.0
1340,5,C1CC(NC1)C(=O)O,0.333,115.13,CC(=O)CCC(=O)O,0.667,116.12,328.15,160.9
1341,5,C1CC(NC1)C(=O)O,0.333,115.13,CC(=O)CCC(=O)O,0.667,116.12,333.15,124.3
1342,5,C1CC(NC1)C(=O)O,0.333,115.13,CC(=O)CCC(=O)O,0.667,116.12,343.15,73.4
1343,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,293.15,10.12
1344,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,303.15,7.44
1345,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,308.15,6.37
1346,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,318.15,5.0
1347,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,323.15,4.44
1348,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,333.15,3.57
1349,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,338.15,3.22
1350,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,348.15,2.66
1351,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,353.15,2.43
1352,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,293.15,8.22
1353,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,298.15,7.09
1354,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,303.15,6.16
1355,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,313.15,4.76
1356,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,318.15,4.23
1357,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,328.15,3.39
1358,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,333.15,3.06
1359,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,343.15,2.53
1360,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,348.15,2.31
1361,5,CC1=CC(=C(C=C1)C(C)C)O,0.333,150.22,CCCCCCCCC(CO)O,0.667,174.28,293.0,64.25
1362,5,CC1=CC(=C(C=C1)C(C)C)O,0.2,150.22,C=CCCCCCCCCC(=O)O,0.8,184.28,298.0,11.8
1363,5,CC1=CC(=C(C=C1)C(C)C)O,0.33,150.22,C=CCCCCCCCCC(=O)O,0.67,184.28,298.0,13.1
1364,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,C=CCCCCCCCCC(=O)O,0.5,184.28,298.0,13.2
1365,5,CC1=CC(=C(C=C1)C(C)C)O,0.7,150.22,C=CCCCCCCCCC(=O)O,0.3,184.28,298.0,15.6
1366,5,CC1=CC(=C(C=C1)C(C)C)O,0.667,150.22,C1=CC=C2C(=C1)C=CC(=O)O2,0.333,146.14,298.0,31.15
1367,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,283.15,52.13
1368,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,288.15,37.34
1369,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,293.15,27.51
1370,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,298.15,20.8
1371,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,303.15,16.1
1372,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,313.15,10.23
1373,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,318.15,8.36
1374,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,328.15,5.83
1375,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,333.15,4.95
1376,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,343.15,3.69
1377,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,348.15,3.23
1378,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,358.15,2.53
1379,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,363.15,2.26
1380,5,CC1=CC(=C(C=C1)C(C)C)O,0.25,150.22,CCCCCCCCCC(=O)O,0.75,172.26,298.15,11.4
1381,5,CC1=CC(=C(C=C1)C(C)C)O,0.333,150.22,CCCCCCCCCC(=O)O,0.667,172.26,298.15,10.8
1382,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,293.15,15.28
1383,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,298.15,12.16
1384,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,308.15,8.12
1385,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,313.15,6.78
1386,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,323.15,4.91
1387,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,328.15,4.24
1388,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,338.15,3.26
1389,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,343.15,2.88
1390,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,353.15,2.31
1391,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,358.15,2.08
1392,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,368.15,1.72
1393,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,373.15,1.57
1394,5,CC1=CC(=C(C=C1)C(C)C)O,0.6,150.22,CCCCCCCCCC(=O)O,0.4,172.26,298.15,13.0
1395,5,CC1=CC(=C(C=C1)C(C)C)O,0.6,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.4,152.23,288.0,20.5
1396,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,303.15,12.43
1397,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,308.15,10.12
1398,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,318.15,7.01
1399,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,323.15,5.95
1400,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,333.15,4.42
1401,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,338.15,3.86
1402,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,348.15,3.02
1403,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,353.15,2.7
1404,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,363.15,2.19
1405,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,368.15,1.98
1406,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,313.15,9.21
1407,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,318.15,7.54
1408,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,328.15,5.31
1409,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,333.15,4.53
1410,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,348.15,3.0
1411,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,353.15,2.65
1412,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,358.15,2.37
1413,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,373.15,1.74
1414,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,308.15,43.1
1415,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,318.15,21.98
1416,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,323.15,16.41
1417,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,333.15,9.83
1418,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,338.15,7.85
1419,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,348.15,5.26
1420,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,353.15,4.41
1421,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,363.15,3.21
1422,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,368.15,2.79
1423,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,318.15,6.88
1424,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,323.15,5.68
1425,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,333.15,4.06
1426,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,338.15,3.49
1427,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,348.15,2.66
1428,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,353.15,2.35
1429,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,363.15,1.88
1430,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,368.15,1.7
1431,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,373.15,1.54
1432,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,283.15,19.22
1433,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,288.15,15.02
1434,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,298.15,9.71
1435,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,303.15,8.0
1436,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,313.15,5.65
1437,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,318.15,4.83
1438,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,328.15,3.64
1439,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,333.15,3.2
1440,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,343.15,2.53
1441,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,348.15,2.27
1442,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,358.15,1.86
1443,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,363.15,1.69
1444,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,373.15,1.41
1445,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,378.15,1.3
1446,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,318.15,7.16
1447,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,323.15,5.98
1448,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,333.15,4.34
1449,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,338.15,3.76
1450,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,348.15,2.89
1451,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,353.15,2.57
1452,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,363.15,2.06
1453,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,368.15,1.86
1454,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,298.0,69.93
1455,5,C(CO)N(CCO)CCO,0.5,149.19,COC1=CC=CC=C1O,0.5,124.14,298.15,440.9
1456,5,C(CO)N(CCO)CCO,0.5,149.19,COC1=CC=CC(=C1)O,0.5,124.14,298.15,631.1
1457,5,C(CO)N(CCO)CCO,0.5,149.19,COC1=CC=C(C=C1)O,0.5,124.14,293.15,421.0
1458,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,293.15,48.55
1459,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,303.15,31.58
1460,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,308.15,25.61
1461,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,318.15,17.08
1462,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,323.15,14.82
1463,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,333.15,10.59
1464,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,338.15,9.1
1465,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,298.0,44.11
1466,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,293.15,58.75
1467,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,303.15,37.23
1468,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,308.15,30.14
1469,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,318.15,20.61
1470,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,323.15,17.12
1471,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,333.15,12.49
1472,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,338.15,10.71
1473,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.333,386.63,C1=CC=C(C=C1)O,0.667,94.11,293.15,16.47
1474,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.333,386.63,C1=CC=C(C=C1)O,0.667,94.11,298.15,12.38
1475,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.333,386.63,C1=CC=C(C=C1)O,0.667,94.11,313.15,6.18
1476,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.333,386.63,C1=CC=C(C=C1)O,0.667,94.11,323.15,4.35
1477,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.333,386.63,C1=CC=C(C=C1)O,0.667,94.11,343.15,2.53
1478,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.333,386.63,C1=CC=C(C=C1)O,0.667,94.11,353.15,2.04
1479,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,C1=CC=C(C=C1)O,0.5,94.11,293.15,54.0
1480,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,C1=CC=C(C=C1)O,0.5,94.11,298.15,43.0
1481,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,C1=CC=C(C=C1)O,0.5,94.11,323.15,15.02
1482,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,C1=CC=C(C=C1)O,0.5,94.11,333.15,10.76
1483,2,O.O.O.O.O.O.Cl[Cr](Cl)Cl,0.5,266.45,C[N+](C)(C)CCO.[Cl-],0.5,139.62,304.15,5463.5
1484,2,O.O.O.O.O.O.Cl[Cr](Cl)Cl,0.5,266.45,C[N+](C)(C)CCO.[Cl-],0.5,139.62,336.65,646.5
1485,2,O.O.O.O.O.O.Cl[Cr](Cl)Cl,0.6,266.45,C[N+](C)(C)CCO.[Cl-],0.4,139.62,304.15,3390.4
1486,2,O.O.O.O.O.O.Cl[Cr](Cl)Cl,0.667,266.45,C[N+](C)(C)CCO.[Cl-],0.333,139.62,304.15,2048.9
1487,2,O.O.O.O.O.O.Cl[Cr](Cl)Cl,0.667,266.45,C[N+](C)(C)CCO.[Cl-],0.333,139.62,336.65,361.9
1488,2,O.O.O.O.O.O.Cl[Cr](Cl)Cl,0.667,266.45,C[N+](C)(C)CCO.[Cl-],0.333,139.62,347.65,179.0
1489,2,O.O.O.O.O.O.Cl[Cr](Cl)Cl,0.71,266.45,C[N+](C)(C)CCO.[Cl-],0.29,139.62,304.15,1744.0
1490,2,O.O.O.O.O.O.Cl[Cr](Cl)Cl,0.71,266.45,C[N+](C)(C)CCO.[Cl-],0.29,139.62,336.65,219.7
1491,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,C1=NC=NN1,0.5,69.07,313.15,153.71
1492,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,C1=NC=NN1,0.5,69.07,343.15,27.73
1493,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,C1=NC=NN1,0.5,69.07,363.15,14.51
1494,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,C(C(C(C(C(=O)CO)O)O)O)O,0.5,180.16,318.15,172.68
1495,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,C(C(C(C(C(=O)CO)O)O)O)O,0.5,180.16,333.15,54.26
1496,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,C(C(C(C(C(C=O)O)O)O)O)O,0.5,180.16,293.15,1761.47
1497,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,C(C(C(C(C(C=O)O)O)O)O)O,0.5,180.16,308.15,439.33
1498,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,C(C(C(C(C(C=O)O)O)O)O)O,0.5,180.16,323.15,148.96
1499,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,C(C(C(C(C(C=O)O)O)O)O)O,0.5,180.16,338.15,63.62
1500,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,C(C(C(C(C(C=O)O)O)O)O)O,0.5,180.16,353.15,32.18
1501,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,OCC1OC(O)C(O)C(O)C1O,0.5,180.16,308.15,1316.9
1502,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,OCC1OC(O)C(O)C(O)C1O,0.5,180.16,328.15,360.74
1503,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,OCC1OC(O)C(O)C(O)C1O,0.5,180.16,343.15,131.76
1504,3,CC(=O)OCC[N+](C)(C)C.[Cl-],0.5,181.66,OCC1OC(O)C(O)C(O)C1O,0.5,180.16,358.15,59.46
